date,medicine_name,category,quantity_sold,stock_on_hand,price_per_unit,expiry_date
2023-07-27,Cetirizine,Antihistamine,19,981,1.5,2024-07-18
2023-07-27,Azithromycin,Antibiotic,12,988,6.0,2024-03-23
2023-07-27,Metformin,Diabetes,5,995,2.5,2025-05-30
2023-07-27,Pantoprazole,Antacid,16,984,2.0,2025-06-02
2023-07-27,Dolo 650,Painkiller,11,989,2.0,2024-06-05
2023-07-27,Cough Syrup,Cold/Flu,13,987,4.0,2024-12-27
2023-07-27,Multivitamin,Supplement,18,982,3.0,2025-07-17
2023-07-27,ORS Sachet,Dehydration,6,994,1.0,2024-06-13
2023-07-27,Antimalarial,Malaria,6,994,7.0,2024-04-08
2023-07-27,Dengue Kit,Dengue Fever,4,996,12.0,2024-09-20
2023-07-27,Antiviral,Viral Fever,13,987,10.0,2024-11-22
2023-07-27,Insulin,Diabetes,9,991,15.0,2025-05-04
2023-07-28,Paracetamol,Painkiller,15,985,2.0,2025-07-14
2023-07-28,Ibuprofen,Painkiller,10,990,3.0,2024-05-14
2023-07-28,Amoxicillin,Antibiotic,13,987,5.0,2024-07-26
2023-07-28,Cetirizine,Antihistamine,16,984,1.5,2025-07-22
2023-07-28,Azithromycin,Antibiotic,13,987,6.0,2025-05-14
2023-07-28,Metformin,Diabetes,8,992,2.5,2024-05-11
2023-07-28,Pantoprazole,Antacid,13,987,2.0,2025-04-13
2023-07-28,Dolo 650,Painkiller,13,987,2.0,2025-05-06
2023-07-28,Cough Syrup,Cold/Flu,3,997,4.0,2024-02-07
2023-07-28,Multivitamin,Supplement,2,998,3.0,2024-12-07
2023-07-28,ORS Sachet,Dehydration,18,982,1.0,2024-02-01
2023-07-28,Antimalarial,Malaria,3,997,7.0,2025-04-25
2023-07-28,Dengue Kit,Dengue Fever,16,984,12.0,2025-07-09
2023-07-28,Antiviral,Viral Fever,17,983,10.0,2024-05-02
2023-07-28,Insulin,Diabetes,17,983,15.0,2024-06-13
2023-07-29,Paracetamol,Painkiller,10,990,2.0,2025-02-07
2023-07-29,Ibuprofen,Painkiller,8,992,3.0,2024-04-12
2023-07-29,Amoxicillin,Antibiotic,6,994,5.0,2024-09-12
2023-07-29,Cetirizine,Antihistamine,13,987,1.5,2024-09-28
2023-07-29,Azithromycin,Antibiotic,7,993,6.0,2024-04-08
2023-07-29,Metformin,Diabetes,4,996,2.5,2024-10-17
2023-07-29,Pantoprazole,Antacid,8,992,2.0,2025-04-08
2023-07-29,Dolo 650,Painkiller,14,986,2.0,2024-06-10
2023-07-29,Cough Syrup,Cold/Flu,10,990,4.0,2024-06-17
2023-07-29,Multivitamin,Supplement,22,978,3.0,2024-09-20
2023-07-29,ORS Sachet,Dehydration,19,981,1.0,2024-03-14
2023-07-29,Antimalarial,Malaria,26,974,7.0,2025-04-19
2023-07-29,Dengue Kit,Dengue Fever,9,991,12.0,2024-08-13
2023-07-29,Antiviral,Viral Fever,2,998,10.0,2025-07-08
2023-07-29,Insulin,Diabetes,9,991,15.0,2025-01-08
2023-07-30,Paracetamol,Painkiller,11,989,2.0,2024-11-28
2023-07-30,Ibuprofen,Painkiller,12,988,3.0,2024-02-02
2023-07-30,Amoxicillin,Antibiotic,14,986,5.0,2025-02-04
2023-07-30,Cetirizine,Antihistamine,20,980,1.5,2025-02-08
2023-07-30,Azithromycin,Antibiotic,7,993,6.0,2024-06-05
2023-07-30,Metformin,Diabetes,5,995,2.5,2025-07-20
2023-07-30,Pantoprazole,Antacid,7,993,2.0,2024-04-03
2023-07-30,Dolo 650,Painkiller,6,994,2.0,2025-05-27
2023-07-30,Cough Syrup,Cold/Flu,10,990,4.0,2024-09-09
2023-07-30,Multivitamin,Supplement,9,991,3.0,2025-03-12
2023-07-30,ORS Sachet,Dehydration,10,990,1.0,2025-01-13
2023-07-30,Antimalarial,Malaria,16,984,7.0,2024-03-26
2023-07-30,Dengue Kit,Dengue Fever,15,985,12.0,2025-05-24
2023-07-30,Antiviral,Viral Fever,10,990,10.0,2024-11-03
2023-07-30,Insulin,Diabetes,17,983,15.0,2024-10-23
2023-07-31,Paracetamol,Painkiller,15,985,2.0,2025-05-14
2023-07-31,Ibuprofen,Painkiller,12,988,3.0,2024-02-06
2023-07-31,Amoxicillin,Antibiotic,15,985,5.0,2024-08-11
2023-07-31,Cetirizine,Antihistamine,11,989,1.5,2024-08-13
2023-07-31,Azithromycin,Antibiotic,17,983,6.0,2024-05-04
2023-07-31,Metformin,Diabetes,16,984,2.5,2024-12-25
2023-07-31,Pantoprazole,Antacid,12,988,2.0,2024-04-24
2023-07-31,Dolo 650,Painkiller,7,993,2.0,2024-06-18
2023-07-31,Cough Syrup,Cold/Flu,16,984,4.0,2024-07-28
2023-07-31,Multivitamin,Supplement,7,993,3.0,2024-07-18
2023-07-31,ORS Sachet,Dehydration,8,992,1.0,2025-06-14
2023-07-31,Antimalarial,Malaria,21,979,7.0,2025-04-10
2023-07-31,Dengue Kit,Dengue Fever,17,983,12.0,2025-01-01
2023-07-31,Antiviral,Viral Fever,16,984,10.0,2024-11-21
2023-07-31,Insulin,Diabetes,14,986,15.0,2024-02-28
2023-08-01,Paracetamol,Painkiller,11,989,2.0,2025-04-10
2023-08-01,Ibuprofen,Painkiller,29,971,3.0,2024-10-01
2023-08-01,Amoxicillin,Antibiotic,4,996,5.0,2025-04-28
2023-08-01,Cetirizine,Antihistamine,9,991,1.5,2025-07-29
2023-08-01,Azithromycin,Antibiotic,15,985,6.0,2025-05-02
2023-08-01,Metformin,Diabetes,11,989,2.5,2025-02-16
2023-08-01,Pantoprazole,Antacid,7,993,2.0,2024-03-10
2023-08-01,Dolo 650,Painkiller,12,988,2.0,2024-07-05
2023-08-01,Cough Syrup,Cold/Flu,22,978,4.0,2024-07-15
2023-08-01,Multivitamin,Supplement,12,988,3.0,2025-02-05
2023-08-01,ORS Sachet,Dehydration,6,994,1.0,2024-06-16
2023-08-01,Antimalarial,Malaria,36,964,7.0,2025-07-18
2023-08-01,Dengue Kit,Dengue Fever,24,976,12.0,2024-12-07
2023-08-01,Antiviral,Viral Fever,10,990,10.0,2025-01-14
2023-08-01,Insulin,Diabetes,5,995,15.0,2024-09-16
2023-08-02,Paracetamol,Painkiller,5,995,2.0,2025-07-19
2023-08-02,Ibuprofen,Painkiller,14,986,3.0,2024-11-30
2023-08-02,Amoxicillin,Antibiotic,21,979,5.0,2024-09-01
2023-08-02,Cetirizine,Antihistamine,13,987,1.5,2024-02-22
2023-08-02,Azithromycin,Antibiotic,10,990,6.0,2025-07-20
2023-08-02,Metformin,Diabetes,19,981,2.5,2025-06-19
2023-08-02,Pantoprazole,Antacid,20,980,2.0,2024-08-10
2023-08-02,Dolo 650,Painkiller,18,982,2.0,2024-10-24
2023-08-02,Cough Syrup,Cold/Flu,8,992,4.0,2024-03-03
2023-08-02,Multivitamin,Supplement,16,984,3.0,2024-04-10
2023-08-02,ORS Sachet,Dehydration,6,994,1.0,2024-03-24
2023-08-02,Antimalarial,Malaria,17,983,7.0,2024-05-15
2023-08-02,Dengue Kit,Dengue Fever,29,971,12.0,2024-04-26
2023-08-02,Antiviral,Viral Fever,21,979,10.0,2025-06-13
2023-08-02,Insulin,Diabetes,17,983,15.0,2024-09-21
2023-08-03,Paracetamol,Painkiller,17,983,2.0,2024-04-16
2023-08-03,Ibuprofen,Painkiller,13,987,3.0,2024-11-26
2023-08-03,Amoxicillin,Antibiotic,15,985,5.0,2025-05-23
2023-08-03,Cetirizine,Antihistamine,21,979,1.5,2024-09-06
2023-08-03,Azithromycin,Antibiotic,15,985,6.0,2024-09-03
2023-08-03,Metformin,Diabetes,17,983,2.5,2024-10-24
2023-08-03,Pantoprazole,Antacid,24,976,2.0,2025-05-13
2023-08-03,Dolo 650,Painkiller,20,980,2.0,2025-05-27
2023-08-03,Cough Syrup,Cold/Flu,12,988,4.0,2024-03-19
2023-08-03,Multivitamin,Supplement,14,986,3.0,2025-05-02
2023-08-03,ORS Sachet,Dehydration,8,992,1.0,2024-11-01
2023-08-03,Antimalarial,Malaria,40,960,7.0,2025-03-17
2023-08-03,Dengue Kit,Dengue Fever,40,960,12.0,2024-07-16
2023-08-03,Antiviral,Viral Fever,10,990,10.0,2024-05-12
2023-08-03,Insulin,Diabetes,4,996,15.0,2024-03-28
2023-08-04,Paracetamol,Painkiller,6,994,2.0,2024-11-19
2023-08-04,Ibuprofen,Painkiller,18,982,3.0,2024-04-13
2023-08-04,Amoxicillin,Antibiotic,17,983,5.0,2024-06-24
2023-08-04,Cetirizine,Antihistamine,24,976,1.5,2024-10-26
2023-08-04,Azithromycin,Antibiotic,5,995,6.0,2025-02-02
2023-08-04,Metformin,Diabetes,14,986,2.5,2025-07-28
2023-08-04,Pantoprazole,Antacid,12,988,2.0,2025-07-01
2023-08-04,Dolo 650,Painkiller,12,988,2.0,2025-06-17
2023-08-04,Cough Syrup,Cold/Flu,18,982,4.0,2025-07-05
2023-08-04,Multivitamin,Supplement,13,987,3.0,2025-05-09
2023-08-04,ORS Sachet,Dehydration,6,994,1.0,2024-06-16
2023-08-04,Antimalarial,Malaria,28,972,7.0,2025-04-14
2023-08-04,Dengue Kit,Dengue Fever,34,966,12.0,2025-02-14
2023-08-04,Antiviral,Viral Fever,6,994,10.0,2025-05-24
2023-08-04,Insulin,Diabetes,13,987,15.0,2024-11-05
2023-08-05,Paracetamol,Painkiller,17,983,2.0,2025-01-20
2023-08-05,Ibuprofen,Painkiller,21,979,3.0,2025-01-16
2023-08-05,Amoxicillin,Antibiotic,8,992,5.0,2024-08-12
2023-08-05,Cetirizine,Antihistamine,8,992,1.5,2025-02-01
2023-08-05,Azithromycin,Antibiotic,13,987,6.0,2024-09-27
2023-08-05,Metformin,Diabetes,17,983,2.5,2024-08-11
2023-08-05,Pantoprazole,Antacid,11,989,2.0,2024-12-31
2023-08-05,Dolo 650,Painkiller,13,987,2.0,2024-08-08
2023-08-05,Cough Syrup,Cold/Flu,11,989,4.0,2025-01-27
2023-08-05,Multivitamin,Supplement,4,996,3.0,2024-06-19
2023-08-05,ORS Sachet,Dehydration,5,995,1.0,2025-06-17
2023-08-05,Antimalarial,Malaria,16,984,7.0,2024-09-16
2023-08-05,Dengue Kit,Dengue Fever,38,962,12.0,2025-02-25
2023-08-05,Antiviral,Viral Fever,13,987,10.0,2024-11-04
2023-08-05,Insulin,Diabetes,9,991,15.0,2025-03-28
2023-08-06,Paracetamol,Painkiller,11,989,2.0,2025-03-09
2023-08-06,Ibuprofen,Painkiller,15,985,3.0,2024-11-20
2023-08-06,Amoxicillin,Antibiotic,13,987,5.0,2024-03-30
2023-08-06,Cetirizine,Antihistamine,15,985,1.5,2025-06-02
2023-08-06,Azithromycin,Antibiotic,6,994,6.0,2025-02-03
2023-08-06,Metformin,Diabetes,9,991,2.5,2024-12-27
2023-08-06,Pantoprazole,Antacid,7,993,2.0,2024-10-13
2023-08-06,Dolo 650,Painkiller,13,987,2.0,2024-12-06
2023-08-06,Cough Syrup,Cold/Flu,17,983,4.0,2024-07-10
2023-08-06,Multivitamin,Supplement,24,976,3.0,2024-12-04
2023-08-06,ORS Sachet,Dehydration,14,986,1.0,2025-03-26
2023-08-06,Antimalarial,Malaria,17,983,7.0,2024-12-23
2023-08-06,Dengue Kit,Dengue Fever,38,962,12.0,2024-10-21
2023-08-06,Antiviral,Viral Fever,4,996,10.0,2025-05-27
2023-08-06,Insulin,Diabetes,18,982,15.0,2024-04-06
2023-08-07,Paracetamol,Painkiller,19,981,2.0,2024-10-15
2023-08-07,Ibuprofen,Painkiller,11,989,3.0,2025-07-10
2023-08-07,Amoxicillin,Antibiotic,11,989,5.0,2025-02-01
2023-08-07,Cetirizine,Antihistamine,2,998,1.5,2025-07-07
2023-08-07,Azithromycin,Antibiotic,11,989,6.0,2025-05-07
2023-08-07,Metformin,Diabetes,16,984,2.5,2025-07-08
2023-08-07,Pantoprazole,Antacid,7,993,2.0,2025-02-04
2023-08-07,Dolo 650,Painkiller,11,989,2.0,2024-03-13
2023-08-07,Cough Syrup,Cold/Flu,6,994,4.0,2024-07-16
2023-08-07,Multivitamin,Supplement,5,995,3.0,2024-02-07
2023-08-07,ORS Sachet,Dehydration,8,992,1.0,2024-08-01
2023-08-07,Antimalarial,Malaria,25,975,7.0,2024-04-19
2023-08-07,Dengue Kit,Dengue Fever,35,965,12.0,2024-10-27
2023-08-07,Antiviral,Viral Fever,6,994,10.0,2025-07-03
2023-08-07,Insulin,Diabetes,16,984,15.0,2025-05-15
2023-08-08,Paracetamol,Painkiller,16,984,2.0,2025-01-09
2023-08-08,Ibuprofen,Painkiller,12,988,3.0,2024-05-17
2023-08-08,Amoxicillin,Antibiotic,14,986,5.0,2024-12-08
2023-08-08,Cetirizine,Antihistamine,14,986,1.5,2024-03-27
2023-08-08,Azithromycin,Antibiotic,18,982,6.0,2024-05-24
2023-08-08,Metformin,Diabetes,11,989,2.5,2024-03-03
2023-08-08,Pantoprazole,Antacid,3,997,2.0,2025-03-04
2023-08-08,Dolo 650,Painkiller,10,990,2.0,2024-05-09
2023-08-08,Cough Syrup,Cold/Flu,14,986,4.0,2024-06-16
2023-08-08,Multivitamin,Supplement,22,978,3.0,2025-02-06
2023-08-08,ORS Sachet,Dehydration,3,997,1.0,2024-05-04
2023-08-08,Antimalarial,Malaria,34,966,7.0,2025-03-18
2023-08-08,Dengue Kit,Dengue Fever,40,960,12.0,2024-03-21
2023-08-08,Antiviral,Viral Fever,23,977,10.0,2025-03-08
2023-08-08,Insulin,Diabetes,3,997,15.0,2024-06-04
2023-08-09,Paracetamol,Painkiller,5,995,2.0,2025-03-06
2023-08-09,Ibuprofen,Painkiller,8,992,3.0,2024-04-22
2023-08-09,Amoxicillin,Antibiotic,16,984,5.0,2024-11-21
2023-08-09,Cetirizine,Antihistamine,16,984,1.5,2025-02-27
2023-08-09,Azithromycin,Antibiotic,18,982,6.0,2024-05-12
2023-08-09,Metformin,Diabetes,19,981,2.5,2024-04-24
2023-08-09,Pantoprazole,Antacid,13,987,2.0,2025-07-23
2023-08-09,Dolo 650,Painkiller,5,995,2.0,2024-04-29
2023-08-09,Cough Syrup,Cold/Flu,5,995,4.0,2025-05-29
2023-08-09,Multivitamin,Supplement,8,992,3.0,2024-04-17
2023-08-09,ORS Sachet,Dehydration,10,990,1.0,2024-06-13
2023-08-09,Antimalarial,Malaria,25,975,7.0,2025-03-14
2023-08-09,Dengue Kit,Dengue Fever,18,982,12.0,2025-04-01
2023-08-09,Antiviral,Viral Fever,15,985,10.0,2024-07-15
2023-08-09,Insulin,Diabetes,3,997,15.0,2024-11-26
2023-08-10,Paracetamol,Painkiller,22,978,2.0,2024-09-24
2023-08-10,Ibuprofen,Painkiller,7,993,3.0,2025-07-03
2023-08-10,Amoxicillin,Antibiotic,6,994,5.0,2025-02-15
2023-08-10,Cetirizine,Antihistamine,13,987,1.5,2025-06-03
2023-08-10,Azithromycin,Antibiotic,2,998,6.0,2025-03-29
2023-08-10,Metformin,Diabetes,10,990,2.5,2025-06-16
2023-08-10,Pantoprazole,Antacid,17,983,2.0,2024-06-29
2023-08-10,Dolo 650,Painkiller,15,985,2.0,2024-06-27
2023-08-10,Cough Syrup,Cold/Flu,20,980,4.0,2024-06-04
2023-08-10,Multivitamin,Supplement,10,990,3.0,2024-12-15
2023-08-10,ORS Sachet,Dehydration,7,993,1.0,2024-08-13
2023-08-10,Antimalarial,Malaria,26,974,7.0,2024-08-28
2023-08-10,Dengue Kit,Dengue Fever,17,983,12.0,2024-03-24
2023-08-10,Antiviral,Viral Fever,20,980,10.0,2025-02-24
2023-08-10,Insulin,Diabetes,6,994,15.0,2024-03-30
2023-08-11,Paracetamol,Painkiller,12,988,2.0,2024-08-27
2023-08-11,Ibuprofen,Painkiller,27,973,3.0,2025-07-19
2023-08-11,Amoxicillin,Antibiotic,5,995,5.0,2025-02-14
2023-08-11,Cetirizine,Antihistamine,15,985,1.5,2024-08-03
2023-08-11,Azithromycin,Antibiotic,10,990,6.0,2024-09-29
2023-08-11,Metformin,Diabetes,18,982,2.5,2024-07-21
2023-08-11,Pantoprazole,Antacid,24,976,2.0,2024-03-22
2023-08-11,Dolo 650,Painkiller,20,980,2.0,2024-11-16
2023-08-11,Cough Syrup,Cold/Flu,16,984,4.0,2024-04-24
2023-08-11,Multivitamin,Supplement,8,992,3.0,2024-07-27
2023-08-11,ORS Sachet,Dehydration,17,983,1.0,2024-08-30
2023-08-11,Antimalarial,Malaria,19,981,7.0,2024-02-11
2023-08-11,Dengue Kit,Dengue Fever,42,958,12.0,2024-06-26
2023-08-11,Antiviral,Viral Fever,6,994,10.0,2025-02-03
2023-08-11,Insulin,Diabetes,3,997,15.0,2024-09-25
2023-08-12,Paracetamol,Painkiller,14,986,2.0,2024-05-12
2023-08-12,Ibuprofen,Painkiller,16,984,3.0,2025-05-19
2023-08-12,Amoxicillin,Antibiotic,21,979,5.0,2024-09-02
2023-08-12,Cetirizine,Antihistamine,12,988,1.5,2025-02-16
2023-08-12,Azithromycin,Antibiotic,21,979,6.0,2024-02-20
2023-08-12,Metformin,Diabetes,22,978,2.5,2025-07-25
2023-08-12,Pantoprazole,Antacid,19,981,2.0,2024-11-11
2023-08-12,Dolo 650,Painkiller,8,992,2.0,2025-05-25
2023-08-12,Cough Syrup,Cold/Flu,12,988,4.0,2025-08-07
2023-08-12,Multivitamin,Supplement,2,998,3.0,2024-09-18
2023-08-12,ORS Sachet,Dehydration,7,993,1.0,2024-03-28
2023-08-12,Antimalarial,Malaria,47,953,7.0,2025-01-24
2023-08-12,Dengue Kit,Dengue Fever,55,945,12.0,2025-03-24
2023-08-12,Antiviral,Viral Fever,1,999,10.0,2024-08-30
2023-08-12,Insulin,Diabetes,15,985,15.0,2024-03-20
2023-08-13,Paracetamol,Painkiller,20,980,2.0,2024-05-01
2023-08-13,Ibuprofen,Painkiller,18,982,3.0,2024-03-28
2023-08-13,Amoxicillin,Antibiotic,13,987,5.0,2024-05-17
2023-08-13,Cetirizine,Antihistamine,13,987,1.5,2025-02-02
2023-08-13,Azithromycin,Antibiotic,14,986,6.0,2024-08-10
2023-08-13,Metformin,Diabetes,13,987,2.5,2025-04-16
2023-08-13,Pantoprazole,Antacid,8,992,2.0,2025-03-07
2023-08-13,Dolo 650,Painkiller,22,978,2.0,2024-07-10
2023-08-13,Cough Syrup,Cold/Flu,10,990,4.0,2024-02-17
2023-08-13,Multivitamin,Supplement,15,985,3.0,2024-09-10
2023-08-13,ORS Sachet,Dehydration,13,987,1.0,2024-05-02
2023-08-13,Antimalarial,Malaria,37,963,7.0,2024-10-16
2023-08-13,Dengue Kit,Dengue Fever,36,964,12.0,2025-04-02
2023-08-13,Antiviral,Viral Fever,3,997,10.0,2025-03-01
2023-08-13,Insulin,Diabetes,4,996,15.0,2024-07-16
2023-08-14,Paracetamol,Painkiller,10,990,2.0,2025-02-06
2023-08-14,Ibuprofen,Painkiller,15,985,3.0,2024-04-06
2023-08-14,Amoxicillin,Antibiotic,16,984,5.0,2024-04-30
2023-08-14,Cetirizine,Antihistamine,20,980,1.5,2024-08-30
2023-08-14,Azithromycin,Antibiotic,11,989,6.0,2025-03-19
2023-08-14,Metformin,Diabetes,7,993,2.5,2024-11-03
2023-08-14,Pantoprazole,Antacid,7,993,2.0,2025-07-25
2023-08-14,Dolo 650,Painkiller,10,990,2.0,2024-11-14
2023-08-14,Cough Syrup,Cold/Flu,11,989,4.0,2024-11-04
2023-08-14,Multivitamin,Supplement,8,992,3.0,2024-06-18
2023-08-14,ORS Sachet,Dehydration,15,985,1.0,2024-08-09
2023-08-14,Antimalarial,Malaria,36,964,7.0,2024-03-27
2023-08-14,Dengue Kit,Dengue Fever,39,961,12.0,2025-04-13
2023-08-14,Antiviral,Viral Fever,15,985,10.0,2024-04-25
2023-08-14,Insulin,Diabetes,14,986,15.0,2024-12-24
2023-08-15,Paracetamol,Painkiller,20,980,2.0,2024-09-30
2023-08-15,Ibuprofen,Painkiller,22,978,3.0,2024-10-12
2023-08-15,Amoxicillin,Antibiotic,13,987,5.0,2025-02-21
2023-08-15,Cetirizine,Antihistamine,6,994,1.5,2025-07-30
2023-08-15,Azithromycin,Antibiotic,7,993,6.0,2025-07-12
2023-08-15,Metformin,Diabetes,11,989,2.5,2024-05-05
2023-08-15,Pantoprazole,Antacid,13,987,2.0,2024-08-03
2023-08-15,Dolo 650,Painkiller,14,986,2.0,2024-10-17
2023-08-15,Cough Syrup,Cold/Flu,8,992,4.0,2024-02-17
2023-08-15,Multivitamin,Supplement,23,977,3.0,2024-03-08
2023-08-15,ORS Sachet,Dehydration,9,991,1.0,2025-03-06
2023-08-15,Antimalarial,Malaria,49,951,7.0,2024-10-28
2023-08-15,Dengue Kit,Dengue Fever,28,972,12.0,2024-11-06
2023-08-15,Antiviral,Viral Fever,21,979,10.0,2024-10-29
2023-08-15,Insulin,Diabetes,8,992,15.0,2024-04-23
2023-08-16,Paracetamol,Painkiller,22,978,2.0,2024-04-28
2023-08-16,Ibuprofen,Painkiller,14,986,3.0,2024-12-13
2023-08-16,Amoxicillin,Antibiotic,10,990,5.0,2024-09-01
2023-08-16,Cetirizine,Antihistamine,14,986,1.5,2024-08-06
2023-08-16,Azithromycin,Antibiotic,14,986,6.0,2025-04-27
2023-08-16,Metformin,Diabetes,7,993,2.5,2024-10-07
2023-08-16,Pantoprazole,Antacid,5,995,2.0,2025-08-02
2023-08-16,Dolo 650,Painkiller,13,987,2.0,2024-04-14
2023-08-16,Cough Syrup,Cold/Flu,11,989,4.0,2024-06-11
2023-08-16,Multivitamin,Supplement,6,994,3.0,2025-04-13
2023-08-16,ORS Sachet,Dehydration,19,981,1.0,2024-09-03
2023-08-16,Antimalarial,Malaria,45,955,7.0,2024-08-31
2023-08-16,Dengue Kit,Dengue Fever,39,961,12.0,2025-03-11
2023-08-16,Antiviral,Viral Fever,9,991,10.0,2024-07-01
2023-08-16,Insulin,Diabetes,23,977,15.0,2024-06-16
2023-08-17,Paracetamol,Painkiller,12,988,2.0,2025-01-12
2023-08-17,Ibuprofen,Painkiller,12,988,3.0,2025-02-07
2023-08-17,Amoxicillin,Antibiotic,8,992,5.0,2024-07-21
2023-08-17,Cetirizine,Antihistamine,13,987,1.5,2025-07-15
2023-08-17,Azithromycin,Antibiotic,16,984,6.0,2025-05-31
2023-08-17,Metformin,Diabetes,17,983,2.5,2025-06-03
2023-08-17,Pantoprazole,Antacid,13,987,2.0,2024-12-19
2023-08-17,Dolo 650,Painkiller,15,985,2.0,2025-03-13
2023-08-17,Cough Syrup,Cold/Flu,22,978,4.0,2024-05-05
2023-08-17,Multivitamin,Supplement,16,984,3.0,2025-08-07
2023-08-17,ORS Sachet,Dehydration,17,983,1.0,2024-02-23
2023-08-17,Antimalarial,Malaria,34,966,7.0,2024-11-21
2023-08-17,Dengue Kit,Dengue Fever,16,984,12.0,2024-06-04
2023-08-17,Antiviral,Viral Fever,22,978,10.0,2024-09-05
2023-08-17,Insulin,Diabetes,23,977,15.0,2024-07-25
2023-08-18,Paracetamol,Painkiller,21,979,2.0,2025-08-08
2023-08-18,Ibuprofen,Painkiller,23,977,3.0,2024-07-15
2023-08-18,Amoxicillin,Antibiotic,14,986,5.0,2024-04-14
2023-08-18,Cetirizine,Antihistamine,15,985,1.5,2025-01-12
2023-08-18,Azithromycin,Antibiotic,6,994,6.0,2024-04-26
2023-08-18,Metformin,Diabetes,6,994,2.5,2025-02-07
2023-08-18,Pantoprazole,Antacid,22,978,2.0,2024-08-12
2023-08-18,Dolo 650,Painkiller,11,989,2.0,2024-09-10
2023-08-18,Cough Syrup,Cold/Flu,21,979,4.0,2024-05-06
2023-08-18,Multivitamin,Supplement,8,992,3.0,2024-03-05
2023-08-18,ORS Sachet,Dehydration,16,984,1.0,2025-03-27
2023-08-18,Antimalarial,Malaria,29,971,7.0,2025-07-09
2023-08-18,Dengue Kit,Dengue Fever,40,960,12.0,2024-10-15
2023-08-18,Antiviral,Viral Fever,8,992,10.0,2025-07-01
2023-08-18,Insulin,Diabetes,26,974,15.0,2024-07-05
2023-08-19,Paracetamol,Painkiller,10,990,2.0,2025-02-01
2023-08-19,Ibuprofen,Painkiller,18,982,3.0,2025-04-12
2023-08-19,Amoxicillin,Antibiotic,24,976,5.0,2024-12-07
2023-08-19,Cetirizine,Antihistamine,19,981,1.5,2024-06-22
2023-08-19,Azithromycin,Antibiotic,15,985,6.0,2025-01-23
2023-08-19,Metformin,Diabetes,16,984,2.5,2024-05-22
2023-08-19,Pantoprazole,Antacid,9,991,2.0,2024-04-17
2023-08-19,Dolo 650,Painkiller,8,992,2.0,2025-07-08
2023-08-19,Cough Syrup,Cold/Flu,12,988,4.0,2025-03-28
2023-08-19,Multivitamin,Supplement,22,978,3.0,2025-05-04
2023-08-19,ORS Sachet,Dehydration,11,989,1.0,2025-01-19
2023-08-19,Antimalarial,Malaria,39,961,7.0,2024-03-24
2023-08-19,Dengue Kit,Dengue Fever,37,963,12.0,2024-08-13
2023-08-19,Antiviral,Viral Fever,6,994,10.0,2024-04-24
2023-08-19,Insulin,Diabetes,8,992,15.0,2025-03-18
2023-08-20,Paracetamol,Painkiller,3,997,2.0,2025-02-20
2023-08-20,Ibuprofen,Painkiller,18,982,3.0,2025-03-18
2023-08-20,Amoxicillin,Antibiotic,19,981,5.0,2024-07-31
2023-08-20,Cetirizine,Antihistamine,16,984,1.5,2025-06-06
2023-08-20,Azithromycin,Antibiotic,9,991,6.0,2025-06-30
2023-08-20,Metformin,Diabetes,26,974,2.5,2024-03-25
2023-08-20,Pantoprazole,Antacid,16,984,2.0,2024-03-13
2023-08-20,Dolo 650,Painkiller,22,978,2.0,2025-03-15
2023-08-20,Cough Syrup,Cold/Flu,17,983,4.0,2024-10-24
2023-08-20,Multivitamin,Supplement,13,987,3.0,2024-11-26
2023-08-20,ORS Sachet,Dehydration,6,994,1.0,2024-03-17
2023-08-20,Antimalarial,Malaria,36,964,7.0,2025-04-07
2023-08-20,Dengue Kit,Dengue Fever,22,978,12.0,2025-07-11
2023-08-20,Antiviral,Viral Fever,3,997,10.0,2024-12-23
2023-08-20,Insulin,Diabetes,11,989,15.0,2025-07-12
2023-08-21,Paracetamol,Painkiller,3,997,2.0,2024-04-16
2023-08-21,Ibuprofen,Painkiller,16,984,3.0,2025-04-23
2023-08-21,Amoxicillin,Antibiotic,14,986,5.0,2024-06-18
2023-08-21,Cetirizine,Antihistamine,4,996,1.5,2024-06-26
2023-08-21,Azithromycin,Antibiotic,4,996,6.0,2024-06-24
2023-08-21,Metformin,Diabetes,11,989,2.5,2024-07-10
2023-08-21,Pantoprazole,Antacid,13,987,2.0,2024-04-24
2023-08-21,Dolo 650,Painkiller,13,987,2.0,2024-11-03
2023-08-21,Cough Syrup,Cold/Flu,8,992,4.0,2024-07-25
2023-08-21,Multivitamin,Supplement,7,993,3.0,2025-01-08
2023-08-21,ORS Sachet,Dehydration,23,977,1.0,2024-09-03
2023-08-21,Antimalarial,Malaria,46,954,7.0,2024-12-21
2023-08-21,Dengue Kit,Dengue Fever,25,975,12.0,2024-10-15
2023-08-21,Antiviral,Viral Fever,9,991,10.0,2025-07-02
2023-08-21,Insulin,Diabetes,21,979,15.0,2025-04-27
2023-08-22,Paracetamol,Painkiller,7,993,2.0,2024-09-10
2023-08-22,Ibuprofen,Painkiller,11,989,3.0,2024-05-27
2023-08-22,Amoxicillin,Antibiotic,8,992,5.0,2025-05-09
2023-08-22,Cetirizine,Antihistamine,15,985,1.5,2024-11-16
2023-08-22,Azithromycin,Antibiotic,12,988,6.0,2024-05-31
2023-08-22,Metformin,Diabetes,12,988,2.5,2025-06-12
2023-08-22,Pantoprazole,Antacid,9,991,2.0,2024-12-15
